5.805900e+02	3.338237e+00	1.118091e+03	1.881426e-11	2.795221e-26	8.158787e+06
5.906000e+02	3.391443e+00	1.121800e+03	1.767434e-11	2.692339e-26	7.957342e+06
6.006100e+02	3.444079e+00	1.125337e+03	1.662397e-11	2.595163e-26	7.764699e+06
6.106200e+02	3.496170e+00	1.128711e+03	1.565450e-11	2.503268e-26	7.580300e+06
6.206300e+02	3.547739e+00	1.131935e+03	1.475829e-11	2.416270e-26	7.403636e+06
6.306400e+02	3.598810e+00	1.135017e+03	1.392852e-11	2.333817e-26	7.234237e+06
6.406500e+02	3.649401e+00	1.137967e+03	1.315917e-11	2.255594e-26	7.071671e+06
6.506600e+02	3.699532e+00	1.140793e+03	1.244482e-11	2.181308e-26	6.915541e+06
6.606700e+02	3.749220e+00	1.143503e+03	1.178067e-11	2.110696e-26	6.765480e+06
6.706800e+02	3.798482e+00	1.146103e+03	1.116237e-11	2.043515e-26	6.621148e+06
6.806900e+02	3.847332e+00	1.148601e+03	1.058606e-11	1.979541e-26	6.482231e+06
6.907000e+02	3.895786e+00	1.151001e+03	1.004824e-11	1.918571e-26	6.348435e+06
7.007100e+02	3.943856e+00	1.153309e+03	9.545757e-12	1.860416e-26	6.219491e+06
7.107200e+02	3.991556e+00	1.155530e+03	9.075768e-12	1.804903e-26	6.095145e+06
7.207300e+02	4.038897e+00	1.157670e+03	8.635700e-12	1.751872e-26	5.975162e+06
7.307400e+02	4.085890e+00	1.159732e+03	8.223219e-12	1.701175e-26	5.859323e+06
7.407500e+02	4.132547e+00	1.161720e+03	7.836209e-12	1.652675e-26	5.747422e+06
7.507600e+02	4.178878e+00	1.163639e+03	7.472744e-12	1.606245e-26	5.639268e+06
7.607700e+02	4.224891e+00	1.165491e+03	7.131070e-12	1.561768e-26	5.534681e+06
7.707800e+02	4.270596e+00	1.167280e+03	6.809587e-12	1.519135e-26	5.433492e+06
7.807900e+02	4.316002e+00	1.169010e+03	6.506836e-12	1.478243e-26	5.335543e+06
7.908000e+02	4.361117e+00	1.170682e+03	6.221480e-12	1.438998e-26	5.240687e+06
8.008100e+02	4.405948e+00	1.172300e+03	5.952297e-12	1.401311e-26	5.148782e+06
8.108200e+02	4.450503e+00	1.173866e+03	5.698164e-12	1.365101e-26	5.059699e+06
8.208300e+02	4.494790e+00	1.175383e+03	5.458053e-12	1.330290e-26	4.973313e+06
8.308400e+02	4.538814e+00	1.176853e+03	5.231015e-12	1.296807e-26	4.889507e+06
8.408500e+02	4.582583e+00	1.178277e+03	5.016182e-12	1.264584e-26	4.808172e+06
8.508600e+02	4.626102e+00	1.179659e+03	4.812749e-12	1.233558e-26	4.729203e+06
8.608700e+02	4.669378e+00	1.180999e+03	4.619976e-12	1.203671e-26	4.652502e+06
