5.000000e-05	1.646563e-05	1.344413e-05	1.183825e-01	2.959562e-01
1.005996e-02	3.312986e-03	2.705037e-03	1.183782e-01	2.959465e-01
2.006992e-02	6.610191e-03	5.397159e-03	1.183652e-01	2.959174e-01
3.007988e-02	9.908762e-03	8.090338e-03	1.183438e-01	2.958691e-01
4.008984e-02	1.320938e-02	1.078510e-02	1.183137e-01	2.958014e-01
5.009980e-02	1.651274e-02	1.348198e-02	1.182750e-01	2.957144e-01
6.010976e-02	1.981951e-02	1.618151e-02	1.182277e-01	2.956080e-01
7.011972e-02	2.313041e-02	1.888421e-02	1.181718e-01	2.954822e-01
8.012968e-02	2.644611e-02	2.159064e-02	1.181073e-01	2.953370e-01
9.013964e-02	2.976734e-02	2.430134e-02	1.180341e-01	2.951724e-01
1.001496e-01	3.309479e-02	2.701685e-02	1.179522e-01	2.949882e-01
1.101596e-01	3.642919e-02	2.973773e-02	1.178616e-01	2.947844e-01
1.201695e-01	3.977125e-02	3.246454e-02	1.177623e-01	2.945610e-01
1.301795e-01	4.312173e-02	3.519784e-02	1.176542e-01	2.943179e-01
1.401894e-01	4.648135e-02	3.793820e-02	1.175374e-01	2.940551e-01
1.501994e-01	4.985088e-02	4.068623e-02	1.174117e-01	2.937724e-01
1.602094e-01	5.323109e-02	4.344249e-02	1.172771e-01	2.934697e-01
1.702193e-01	5.662275e-02	4.620760e-02	1.171337e-01	2.931471e-01
1.802293e-01	6.002667e-02	4.898217e-02	1.169812e-01	2.928043e-01
1.902392e-01	6.344366e-02	5.176682e-02	1.168198e-01	2.924413e-01
2.002492e-01	6.687455e-02	5.456219e-02	1.166493e-01	2.920580e-01
2.102592e-01	7.032018e-02	5.736892e-02	1.164697e-01	2.916543e-01
2.202691e-01	7.378141e-02	6.018769e-02	1.162810e-01	2.912300e-01
2.302791e-01	7.725915e-02	6.301917e-02	1.160830e-01	2.907850e-01
2.402890e-01	8.075429e-02	6.586405e-02	1.158758e-01	2.903191e-01
2.502990e-01	8.426777e-02	6.872306e-02	1.156591e-01	2.898323e-01
2.603090e-01	8.780055e-02	7.159692e-02	1.154331e-01	2.893243e-01
2.703189e-01	9.135362e-02	7.448638e-02	1.151975e-01	2.887950e-01
2.803289e-01	9.492798e-02	7.739222e-02	1.149524e-01	2.882443e-01
2.903388e-01	9.852468e-02	8.031523e-02	1.146976e-01	2.876718e-01
3.003488e-01	1.021448e-01	8.325624e-02	1.144330e-01	2.870776e-01
3.103588e-01	1.057895e-01	8.621608e-02	1.141586e-01	2.864612e-01
3.203687e-01	1.094598e-01	8.919563e-02	1.138743e-01	2.858227e-01
3.303787e-01	1.131570e-01	9.219580e-02	1.135799e-01	2.851616e-01
3.403886e-01	1.168824e-01	9.521751e-02	1.132753e-01	2.844778e-01
3.503986e-01	1.206371e-01	9.826174e-02	1.129604e-01	2.837710e-01
3.604086e-01	1.244225e-01	1.013295e-01	1.126352e-01	2.830411e-01
3.704185e-01	1.282401e-01	1.044218e-01	1.122994e-01	2.822876e-01
3.804285e-01	1.320911e-01	1.075397e-01	1.119530e-01	2.815104e-01
3.904384e-01	1.359772e-01	1.106844e-01	1.115958e-01	2.807091e-01
4.004484e-01	1.398999e-01	1.138570e-01	1.112277e-01	2.798834e-01
4.104584e-01	1.438607e-01	1.170587e-01	1.108485e-01	2.790330e-01
4.204683e-01	1.478614e-01	1.202908e-01	1.104580e-01	2.781576e-01
4.304783e-01	1.519038e-01	1.235547e-01	1.100562e-01	2.772567e-01
4.404882e-01	1.559898e-01	1.268517e-01	1.096427e-01	2.763301e-01
4.504982e-01	1.601211e-01	1.301832e-01	1.092175e-01	2.753773e-01
4.605082e-01	1.643000e-01	1.335509e-01	1.087803e-01	2.743979e-01
4.705181e-01	1.685285e-01	1.369562e-01	1.083310e-01	2.733914e-01
4.805281e-01	1.728089e-01	1.404008e-01	1.078692e-01	2.723575e-01
4.905380e-01	1.771436e-01	1.438866e-01	1.073949e-01	2.712955e-01
5.005480e-01	1.815350e-01	1.474152e-01	1.069077e-01	2.702051e-01
5.105580e-01	1.859858e-01	1.509888e-01	1.064073e-01	2.690856e-01
5.205679e-01	1.904988e-01	1.546093e-01	1.058937e-01	2.679366e-01
5.305779e-01	1.950769e-01	1.582789e-01	1.053663e-01	2.667573e-01
5.405878e-01	1.997232e-01	1.619999e-01	1.048251e-01	2.655472e-01
5.505978e-01	2.044411e-01	1.657747e-01	1.042696e-01	2.643056e-01
5.606078e-01	2.092341e-01	1.696059e-01	1.036994e-01	2.630318e-01
5.706177e-01	2.141059e-01	1.734962e-01	1.031144e-01	2.617251e-01
5.806277e-01	2.190606e-01	1.774486e-01	1.025140e-01	2.603846e-01
5.906376e-01	2.241023e-01	1.814661e-01	1.018980e-01	2.590095e-01
6.006476e-01	2.292357e-01	1.855521e-01	1.012658e-01	2.575989e-01
6.106576e-01	2.344655e-01	1.897100e-01	1.006170e-01	2.561519e-01
6.206675e-01	2.397972e-01	1.939437e-01	9.995117e-02	2.546675e-01
6.306775e-01	2.452362e-01	1.982572e-01	9.926779e-02	2.531445e-01
6.406874e-01	2.507887e-01	2.026548e-01	9.856632e-02	2.515819e-01
6.506974e-01	2.564612e-01	2.071413e-01	9.784615e-02	2.499784e-01
6.607074e-01	2.622609e-01	2.117218e-01	9.710668e-02	2.483326e-01
6.707173e-01	2.681952e-01	2.164016e-01	9.634724e-02	2.466432e-01
6.807273e-01	2.742728e-01	2.211868e-01	9.556709e-02	2.449086e-01
6.907372e-01	2.805025e-01	2.260838e-01	9.476546e-02	2.431272e-01
7.007472e-01	2.868945e-01	2.310996e-01	9.394151e-02	2.412973e-01
7.107572e-01	2.934595e-01	2.362419e-01	9.309432e-02	2.394168e-01
7.207671e-01	3.002095e-01	2.415190e-01	9.222291e-02	2.374836e-01
7.307771e-01	3.071578e-01	2.469404e-01	9.132618e-02	2.354957e-01
7.407870e-01	3.143190e-01	2.525161e-01	9.040296e-02	2.334503e-01
7.507970e-01	3.217092e-01	2.582574e-01	8.945194e-02	2.313449e-01
7.608070e-01	3.293466e-01	2.641769e-01	8.847171e-02	2.291763e-01
7.708169e-01	3.372514e-01	2.702885e-01	8.746068e-02	2.269414e-01
7.808269e-01	3.454463e-01	2.766080e-01	8.641710e-02	2.246364e-01
7.908368e-01	3.539572e-01	2.831528e-01	8.533902e-02	2.222574e-01
8.008468e-01	3.628133e-01	2.899430e-01	8.422426e-02	2.197996e-01
8.108568e-01	3.720480e-01	2.970014e-01	8.307035e-02	2.172580e-01
8.208667e-01	3.816999e-01	3.043538e-01	8.187451e-02	2.146269e-01
8.308767e-01	3.918136e-01	3.120303e-01	8.063356e-02	2.118995e-01
8.408866e-01	4.024412e-01	3.200659e-01	7.934385e-02	2.090683e-01
8.508966e-01	4.136444e-01	3.285012e-01	7.800115e-02	2.061246e-01
8.609066e-01	4.254963e-01	3.373849e-01	7.660050e-02	2.030582e-01
8.709165e-01	4.380851e-01	3.467749e-01	7.513607e-02	1.998569e-01
8.809265e-01	4.515187e-01	3.567413e-01	7.360086e-02	1.965063e-01
8.909364e-01	4.659304e-01	3.673706e-01	7.198638e-02	1.929890e-01
9.009464e-01	4.814885e-01	3.787709e-01	7.028216e-02	1.892834e-01
9.109564e-01	4.984094e-01	3.910800e-01	6.847503e-02	1.853626e-01
9.209663e-01	5.169789e-01	4.044785e-01	6.654800e-02	1.811917e-01
9.309763e-01	5.375860e-01	4.192095e-01	6.447854e-02	1.767249e-01
9.409862e-01	5.607810e-01	4.356130e-01	6.223562e-02	1.718987e-01
9.509962e-01	5.873824e-01	4.541891e-01	5.977437e-02	1.666220e-01
9.610062e-01	6.186947e-01	4.757232e-01	5.702549e-02	1.607541e-01
9.710161e-01	6.570140e-01	5.015763e-01	5.387107e-02	1.540563e-01
9.810261e-01	7.070809e-01	5.345057e-01	5.007674e-02	1.460556e-01
9.910360e-01	7.822878e-01	5.821156e-01	4.500978e-02	1.354785e-01
1.001046e+00	1.053743e+00	7.350368e-01	3.154081e-02	1.080371e-01
1.011056e+00	1.181501e+00	7.969353e-01	2.666525e-02	9.768248e-02
1.021066e+00	1.255646e+00	8.300580e-01	2.411060e-02	9.195475e-02
1.031076e+00	1.315308e+00	8.552838e-01	2.220320e-02	8.751826e-02
1.041086e+00	1.367220e+00	8.762351e-01	2.064961e-02	8.379081e-02
1.051096e+00	1.414103e+00	8.943851e-01	1.932945e-02	8.053432e-02
1.061106e+00	1.457376e+00	9.105094e-01	1.817880e-02	7.762263e-02
1.071116e+00	1.497896e+00	9.250774e-01	1.715866e-02	7.497894e-02
1.081126e+00	1.536223e+00	9.383994e-01	1.624306e-02	7.255211e-02
1.091136e+00	1.572751e+00	9.506936e-01	1.541362e-02	7.030595e-02
1.101146e+00	1.607765e+00	9.621206e-01	1.465671e-02	6.821362e-02
1.111156e+00	1.641483e+00	9.728030e-01	1.396187e-02	6.625452e-02
1.121166e+00	1.674075e+00	9.828366e-01	1.332090e-02	6.441238e-02
1.131175e+00	1.705676e+00	9.922985e-01	1.272714e-02	6.267406e-02
1.141185e+00	1.736395e+00	1.001252e+00	1.217518e-02	6.102875e-02
1.151195e+00	1.766323e+00	1.009748e+00	1.166047e-02	5.946741e-02
1.161205e+00	1.795536e+00	1.017832e+00	1.117921e-02	5.798237e-02
1.171215e+00	1.824099e+00	1.025541e+00	1.072813e-02	5.656708e-02
1.181225e+00	1.852066e+00	1.032906e+00	1.030443e-02	5.521585e-02
1.191235e+00	1.879485e+00	1.039957e+00	9.905676e-03	5.392371e-02
1.201245e+00	1.906397e+00	1.046717e+00	9.529730e-03	5.268629e-02
1.211255e+00	1.932839e+00	1.053207e+00	9.174718e-03	5.149973e-02
1.221265e+00	1.958843e+00	1.059448e+00	8.838977e-03	5.036055e-02
1.231275e+00	1.984437e+00	1.065456e+00	8.521026e-03	4.926568e-02
1.241285e+00	2.009648e+00	1.071246e+00	8.219543e-03	4.821230e-02
1.251295e+00	2.034497e+00	1.076832e+00	7.933335e-03	4.719791e-02
1.261305e+00	2.059006e+00	1.082226e+00	7.661330e-03	4.622020e-02
1.271315e+00	2.083193e+00	1.087441e+00	7.402555e-03	4.527707e-02
1.281325e+00	2.107075e+00	1.092485e+00	7.156130e-03	4.436661e-02
1.291335e+00	2.130668e+00	1.097368e+00	6.921249e-03	4.348705e-02
1.301345e+00	2.153986e+00	1.102100e+00	6.697177e-03	4.263678e-02
1.311355e+00	2.177042e+00	1.106688e+00	6.483244e-03	4.181429e-02
1.321365e+00	2.199848e+00	1.111138e+00	6.278830e-03	4.101820e-02
1.331375e+00	2.222415e+00	1.115459e+00	6.083369e-03	4.024721e-02
1.341385e+00	2.244754e+00	1.119657e+00	5.896336e-03	3.950014e-02
1.351395e+00	2.266873e+00	1.123736e+00	5.717247e-03	3.877586e-02
1.361405e+00	2.288782e+00	1.127703e+00	5.545654e-03	3.807334e-02
1.371415e+00	2.310490e+00	1.131563e+00	5.381143e-03	3.739160e-02
1.381424e+00	2.332025e+00	1.135324e+00	5.223246e-03	3.672960e-02
1.391434e+00	2.353328e+00	1.138978e+00	5.071850e-03	3.608686e-02
1.401444e+00	2.374474e+00	1.142543e+00	4.926375e-03	3.546221e-02
1.411454e+00	2.395446e+00	1.146018e+00	4.786592e-03	3.485500e-02
1.421464e+00	2.416264e+00	1.149408e+00	4.652163e-03	3.426447e-02
1.431474e+00	2.436891e+00	1.152711e+00	4.522957e-03	3.369014e-02
1.441484e+00	2.457375e+00	1.155936e+00	4.398578e-03	3.313116e-02
1.451494e+00	2.477707e+00	1.159084e+00	4.278836e-03	3.258702e-02
1.461504e+00	2.497892e+00	1.162158e+00	4.163505e-03	3.205714e-02
1.471514e+00	2.517935e+00	1.165162e+00	4.052376e-03	3.154098e-02
1.481524e+00	2.537838e+00	1.168096e+00	3.945251e-03	3.103803e-02
1.491534e+00	2.557607e+00	1.170965e+00	3.841945e-03	3.054780e-02
1.501544e+00	2.577246e+00	1.173770e+00	3.742281e-03	3.006984e-02
1.511554e+00	2.596757e+00	1.176513e+00	3.646096e-03	2.960371e-02
1.521564e+00	2.616145e+00	1.179197e+00	3.553232e-03	2.914899e-02
1.531574e+00	2.635413e+00	1.181823e+00	3.463544e-03	2.870528e-02
1.541584e+00	2.654563e+00	1.184394e+00	3.376892e-03	2.827220e-02
1.551594e+00	2.673599e+00	1.186911e+00	3.293145e-03	2.784940e-02
1.561604e+00	2.692525e+00	1.189376e+00	3.212179e-03	2.743653e-02
1.571614e+00	2.711341e+00	1.191791e+00	3.133875e-03	2.703325e-02
1.581624e+00	2.730052e+00	1.194158e+00	3.058122e-03	2.663926e-02
1.591634e+00	2.748660e+00	1.196477e+00	2.984815e-03	2.625426e-02
1.601644e+00	2.767166e+00	1.198750e+00	2.913853e-03	2.587795e-02
1.611654e+00	2.785574e+00	1.200979e+00	2.845140e-03	2.551006e-02
1.621664e+00	2.803886e+00	1.203164e+00	2.778587e-03	2.515033e-02
1.631673e+00	2.822104e+00	1.205308e+00	2.714107e-03	2.479851e-02
1.641683e+00	2.840229e+00	1.207412e+00	2.651619e-03	2.445434e-02
1.651693e+00	2.858265e+00	1.209476e+00	2.591044e-03	2.411760e-02
1.661703e+00	2.876212e+00	1.211501e+00	2.532308e-03	2.378807e-02
1.671713e+00	2.894073e+00	1.213490e+00	2.475341e-03	2.346553e-02
1.681723e+00	2.911849e+00	1.215442e+00	2.420076e-03	2.314977e-02
1.691733e+00	2.929542e+00	1.217360e+00	2.366448e-03	2.284060e-02
1.701743e+00	2.947155e+00	1.219243e+00	2.314396e-03	2.253782e-02
1.711753e+00	2.964687e+00	1.221093e+00	2.263862e-03	2.224126e-02
1.721763e+00	2.982141e+00	1.222910e+00	2.214790e-03	2.195073e-02
1.731773e+00	2.999519e+00	1.224696e+00	2.167127e-03	2.166606e-02
1.741783e+00	3.016821e+00	1.226451e+00	2.120822e-03	2.138710e-02
1.751793e+00	3.034050e+00	1.228176e+00	2.075826e-03	2.111368e-02
1.761803e+00	3.051206e+00	1.229872e+00	2.032093e-03	2.084565e-02
1.771813e+00	3.068291e+00	1.231540e+00	1.989578e-03	2.058287e-02
1.781823e+00	3.085307e+00	1.233180e+00	1.948239e-03	2.032519e-02
1.791833e+00	3.102253e+00	1.234793e+00	1.908034e-03	2.007248e-02
1.801843e+00	3.119132e+00	1.236380e+00	1.868925e-03	1.982460e-02
1.811853e+00	3.135945e+00	1.237941e+00	1.830875e-03	1.958143e-02
1.821863e+00	3.152692e+00	1.239477e+00	1.793847e-03	1.934285e-02
1.831873e+00	3.169376e+00	1.240988e+00	1.757806e-03	1.910873e-02
1.841883e+00	3.185996e+00	1.242476e+00	1.722721e-03	1.887897e-02
1.851893e+00	3.202554e+00	1.243940e+00	1.688559e-03	1.865345e-02
1.861903e+00	3.219051e+00	1.245382e+00	1.655290e-03	1.843206e-02
1.871913e+00	3.235488e+00	1.246801e+00	1.622885e-03	1.821470e-02
1.881922e+00	3.251866e+00	1.248198e+00	1.591316e-03	1.800127e-02
1.891932e+00	3.268185e+00	1.249575e+00	1.560555e-03	1.779167e-02
1.901942e+00	3.284447e+00	1.250930e+00	1.530577e-03	1.758581e-02
1.911952e+00	3.300653e+00	1.252265e+00	1.501357e-03	1.738360e-02
1.921962e+00	3.316803e+00	1.253581e+00	1.472871e-03	1.718494e-02
1.931972e+00	3.332898e+00	1.254877e+00	1.445096e-03	1.698976e-02
1.941982e+00	3.348939e+00	1.256154e+00	1.418010e-03	1.679797e-02
1.951992e+00	3.364927e+00	1.257412e+00	1.391591e-03	1.660949e-02
1.962002e+00	3.380862e+00	1.258653e+00	1.365820e-03	1.642424e-02
1.972012e+00	3.396745e+00	1.259875e+00	1.340676e-03	1.624215e-02
1.982022e+00	3.412578e+00	1.261080e+00	1.316140e-03	1.606314e-02
1.992032e+00	3.428360e+00	1.262268e+00	1.292194e-03	1.588715e-02
2.002042e+00	3.444092e+00	1.263440e+00	1.268820e-03	1.571409e-02
2.012052e+00	3.459775e+00	1.264595e+00	1.246001e-03	1.554392e-02
2.022062e+00	3.475410e+00	1.265734e+00	1.223722e-03	1.537655e-02
2.032072e+00	3.490998e+00	1.266857e+00	1.201965e-03	1.521193e-02
2.042082e+00	3.506538e+00	1.267965e+00	1.180716e-03	1.505000e-02
2.052092e+00	3.522031e+00	1.269058e+00	1.159960e-03	1.489070e-02
2.062102e+00	3.537479e+00	1.270136e+00	1.139682e-03	1.473396e-02
2.072112e+00	3.552882e+00	1.271200e+00	1.119870e-03	1.457974e-02
2.082122e+00	3.568239e+00	1.272250e+00	1.100509e-03	1.442798e-02
2.092132e+00	3.583553e+00	1.273286e+00	1.081587e-03	1.427862e-02
2.102142e+00	3.598823e+00	1.274308e+00	1.063092e-03	1.413162e-02
2.112152e+00	3.614049e+00	1.275317e+00	1.045012e-03	1.398692e-02
2.122162e+00	3.629233e+00	1.276312e+00	1.027334e-03	1.384447e-02
2.132171e+00	3.644375e+00	1.277295e+00	1.010048e-03	1.370423e-02
2.142181e+00	3.659476e+00	1.278265e+00	9.931438e-04	1.356615e-02
2.152191e+00	3.674535e+00	1.279223e+00	9.766099e-04	1.343018e-02
2.162201e+00	3.689554e+00	1.280169e+00	9.604366e-04	1.329629e-02
2.172211e+00	3.704533e+00	1.281103e+00	9.446141e-04	1.316443e-02
2.182221e+00	3.719471e+00	1.282025e+00	9.291330e-04	1.303455e-02
2.192231e+00	3.734371e+00	1.282936e+00	9.139841e-04	1.290662e-02
2.202241e+00	3.749232e+00	1.283835e+00	8.991586e-04	1.278060e-02
2.212251e+00	3.764054e+00	1.284724e+00	8.846479e-04	1.265644e-02
2.222261e+00	3.778839e+00	1.285601e+00	8.704437e-04	1.253412e-02
2.232271e+00	3.793586e+00	1.286468e+00	8.565381e-04	1.241359e-02
2.242281e+00	3.808296e+00	1.287324e+00	8.429231e-04	1.229482e-02
2.252291e+00	3.822969e+00	1.288170e+00	8.295913e-04	1.217777e-02
2.262301e+00	3.837605e+00	1.289006e+00	8.165354e-04	1.206242e-02
2.272311e+00	3.852206e+00	1.289832e+00	8.037483e-04	1.194872e-02
2.282321e+00	3.866771e+00	1.290649e+00	7.912232e-04	1.183665e-02
2.292331e+00	3.881301e+00	1.291455e+00	7.789533e-04	1.172617e-02
2.302341e+00	3.895797e+00	1.292253e+00	7.669323e-04	1.161725e-02
2.312351e+00	3.910257e+00	1.293041e+00	7.551538e-04	1.150987e-02
2.322361e+00	3.924684e+00	1.293819e+00	7.436119e-04	1.140400e-02
2.332371e+00	3.939077e+00	1.294589e+00	7.323007e-04	1.129960e-02
2.342381e+00	3.953436e+00	1.295350e+00	7.212143e-04	1.119665e-02
2.352391e+00	3.967762e+00	1.296103e+00	7.103474e-04	1.109511e-02
2.362401e+00	3.982055e+00	1.296847e+00	6.996945e-04	1.099498e-02
2.372411e+00	3.996316e+00	1.297582e+00	6.892504e-04	1.089621e-02
2.382420e+00	4.010545e+00	1.298310e+00	6.790100e-04	1.079879e-02
2.392430e+00	4.024742e+00	1.299029e+00	6.689684e-04	1.070268e-02
2.402440e+00	4.038907e+00	1.299740e+00	6.591208e-04	1.060787e-02
2.412450e+00	4.053041e+00	1.300444e+00	6.494627e-04	1.051434e-02
2.422460e+00	4.067144e+00	1.301139e+00	6.399894e-04	1.042205e-02
2.432470e+00	4.081216e+00	1.301827e+00	6.306967e-04	1.033098e-02
2.442480e+00	4.095258e+00	1.302508e+00	6.215802e-04	1.024112e-02
2.452490e+00	4.109270e+00	1.303181e+00	6.126358e-04	1.015245e-02
2.462500e+00	4.123252e+00	1.303847e+00	6.038595e-04	1.006493e-02
2.472510e+00	4.137204e+00	1.304506e+00	5.952474e-04	9.978558e-03
2.482520e+00	4.151127e+00	1.305158e+00	5.867956e-04	9.893306e-03
2.492530e+00	4.165022e+00	1.305803e+00	5.785006e-04	9.809155e-03
2.502540e+00	4.178887e+00	1.306441e+00	5.703587e-04	9.726087e-03
2.512550e+00	4.192724e+00	1.307073e+00	5.623664e-04	9.644082e-03
2.522560e+00	4.206532e+00	1.307698e+00	5.545203e-04	9.563123e-03
2.532570e+00	4.220312e+00	1.308316e+00	5.468170e-04	9.483192e-03
2.542580e+00	4.234065e+00	1.308928e+00	5.392535e-04	9.404270e-03
2.552590e+00	4.247790e+00	1.309534e+00	5.318265e-04	9.326341e-03
2.562600e+00	4.261488e+00	1.310134e+00	5.245330e-04	9.249388e-03
2.572610e+00	4.275159e+00	1.310727e+00	5.173701e-04	9.173395e-03
2.582620e+00	4.288802e+00	1.311314e+00	5.103348e-04	9.098345e-03
2.592630e+00	4.302420e+00	1.311896e+00	5.034244e-04	9.024223e-03
2.602640e+00	4.316010e+00	1.312471e+00	4.966360e-04	8.951014e-03
2.612650e+00	4.329575e+00	1.313041e+00	4.899671e-04	8.878701e-03
2.622660e+00	4.343113e+00	1.313605e+00	4.834150e-04	8.807272e-03
2.632669e+00	4.356626e+00	1.314164e+00	4.769773e-04	8.736710e-03
2.642679e+00	4.370113e+00	1.314717e+00	4.706513e-04	8.667002e-03
2.652689e+00	4.383575e+00	1.315265e+00	4.644349e-04	8.598134e-03
2.662699e+00	4.397012e+00	1.315807e+00	4.583255e-04	8.530092e-03
2.672709e+00	4.410424e+00	1.316344e+00	4.523209e-04	8.462863e-03
2.682719e+00	4.423811e+00	1.316876e+00	4.464190e-04	8.396434e-03
2.692729e+00	4.437173e+00	1.317402e+00	4.406175e-04	8.330793e-03
2.702739e+00	4.450511e+00	1.317924e+00	4.349143e-04	8.265926e-03
2.712749e+00	4.463825e+00	1.318440e+00	4.293074e-04	8.201822e-03
2.722759e+00	4.477114e+00	1.318952e+00	4.237948e-04	8.138468e-03
2.732769e+00	4.490380e+00	1.319459e+00	4.183744e-04	8.075853e-03
2.742779e+00	4.503623e+00	1.319961e+00	4.130445e-04	8.013964e-03
2.752789e+00	4.516842e+00	1.320458e+00	4.078031e-04	7.952792e-03
2.762799e+00	4.530037e+00	1.320951e+00	4.026484e-04	7.892324e-03
2.772809e+00	4.543210e+00	1.321439e+00	3.975787e-04	7.832549e-03
2.782819e+00	4.556359e+00	1.321922e+00	3.925921e-04	7.773458e-03
2.792829e+00	4.569486e+00	1.322402e+00	3.876872e-04	7.715039e-03
2.802839e+00	4.582590e+00	1.322876e+00	3.828621e-04	7.657283e-03
2.812849e+00	4.595672e+00	1.323346e+00	3.781153e-04	7.600179e-03
2.822859e+00	4.608731e+00	1.323812e+00	3.734452e-04	7.543717e-03
2.832869e+00	4.621768e+00	1.324274e+00	3.688502e-04	7.487888e-03
2.842879e+00	4.634784e+00	1.324732e+00	3.643290e-04	7.432682e-03
2.852889e+00	4.647777e+00	1.325185e+00	3.598800e-04	7.378090e-03
2.862899e+00	4.660749e+00	1.325635e+00	3.555018e-04	7.324102e-03
2.872909e+00	4.673699e+00	1.326080e+00	3.511931e-04	7.270711e-03
2.882918e+00	4.686628e+00	1.326521e+00	3.469524e-04	7.217906e-03
2.892928e+00	4.699536e+00	1.326959e+00	3.427784e-04	7.165679e-03
2.902938e+00	4.712423e+00	1.327392e+00	3.386698e-04	7.114022e-03
2.912948e+00	4.725289e+00	1.327822e+00	3.346255e-04	7.062927e-03
2.922958e+00	4.738134e+00	1.328248e+00	3.306440e-04	7.012384e-03
2.932968e+00	4.750958e+00	1.328670e+00	3.267243e-04	6.962387e-03
2.942978e+00	4.763762e+00	1.329089e+00	3.228652e-04	6.912928e-03
2.952988e+00	4.776546e+00	1.329504e+00	3.190654e-04	6.863998e-03
2.962998e+00	4.789309e+00	1.329915e+00	3.153239e-04	6.815589e-03
2.973008e+00	4.802052e+00	1.330323e+00	3.116395e-04	6.767696e-03
2.983018e+00	4.814776e+00	1.330727e+00	3.080113e-04	6.720309e-03
2.993028e+00	4.827479e+00	1.331128e+00	3.044380e-04	6.673423e-03
3.003038e+00	4.840163e+00	1.331526e+00	3.009188e-04	6.627029e-03
3.013048e+00	4.852828e+00	1.331920e+00	2.974526e-04	6.581122e-03
3.023058e+00	4.865472e+00	1.332311e+00	2.940383e-04	6.535693e-03
